leader,epoch,num_slots
8vvCiFNbZJCVuaCZxCAbAG58Kmzk7NUnDCh62xWerZLb,663,60
ALTph32sY6zWEBa35tNyYZ9eeLq7ShKmybVfJCU7MSLF,663,44
CjtziaSBhv4E6RXmq3PQPsZn5KBg5WUR9XnhQ9PoLK5s,663,24
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,663,116
CNRyYnXZjryxNdSUwztdmVFVuQPXvugQ1d2wtRTjjTb3,663,28
2EiEMRvsBS43gbDCi5yb9GfRBghae41UFAbBt2iSvNYB,663,176
4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,663,24
BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,663,240
BqrghcEtguLQpy8Pzf6FUuDyPxD4sbs7CzggfJ3PiGAp,663,4
DtTANarT1CjdoLvF4SyRCHtCE4hAtNJcuCy77vq2y9d4,663,28
XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,663,2980
CQaFuTVTBQCcSpqjMUjdpfgeygbMPVJhobHxV5FitDFu,663,56
3DQYd2XcoFiKim2Q6bEQEx91jnjyX6oNiG3C7gEHvEko,663,168
Av8EnYrPBnSJHK5e2wmTdnCpSy7nzmBgyFaUKSyLnBfe,663,48
ASryt5BzW7qsYW22xT6V5Bum49J2mEzucLc9bYoWFZMp,663,40
3uvCCYvLnxU1QsP3d9NXBLQyrAPiLeKfN6iTUbZdhnNM,663,28
3C2cXXVHCm2w2EWnHUNxhtZCB2EMv2AeJ4TpW5ws18fi,663,236
AswkbUbQZz4guf3Ex45LFPgnSzFjsGumLCaHd142cmmx,663,192
C64HQzVeuUakYPTFAbKsrhmzSiQYJDKtE8B3A1bDGrqG,663,28
ubmPuSVEsbd4W2gi85u8ZPisUNRUTVMXNCTR8AxDaxY,663,68
8hTi1gRAogrsk5uZustzkFb1SKgpzxLhfYWTJ5xBV4Ww,663,188
C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx,663,40
A1pHASAZXuR9EWexFBY9wttgp5xgLfwPjZYP7748fm8e,663,96
Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,663,896
5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj,663,4
6kDyGMHbuWekkcquroYNp8VRL5pQiUzEJ11gJ75qJsRy,663,40
5sQqxRuoBT17zbpSMwbcaRxZX2u3ZjfTKC5RAkspEwXi,663,28
DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp,663,1508
FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,663,932
9cSXriJFExY4a9c4xHWYfoGnFSie1PkHEtE9pNkzHazE,663,52
E3HNUGWG9mggTLuxHDTY3sAortjTJTU7SwwEkjwV9REB,663,100
1EWZm7aZYxfZHbyiELXtTgN1yT2vU1HF9d8DWswX2Tp,663,52
C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,663,1176
Frdg1NUoQaaTmASWNTrtDrBU5PbTnWtUvtdCr1XPNn1c,663,76
7LuMjj1j7KjGXBi3TwnNGnXnENK5rjMuLxpcRPVqjsp1,663,32
AAHSdsnRREfdQNzDGRxai8CLXh9EPCoRdwULPqBYd9fb,663,132
2kX1VME9AYwFsKPc7NU1xAZu9HKxWUHRMbhcyXLJiV1a,663,40
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,663,72
7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf,663,32
4guS5XP2wgDWecZGgvN5UQmV8iywTrKGaA7kv9hj3tk7,663,36
CTVerjk67TbCeFwAcP8hsMYNqnvDbg9QkdLhXH7csZX7,663,32
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,663,36
A3Y4SRHDLUotcZEEHPAwUsybwnFkWDRUSFwbFPAic8LR,663,36
9cDdzkrimGrsNVKKRtN2Q1ydBwDxjDtPGyyLRgnUYyAQ,663,72
B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa,663,204
ALExMyZvVZQmVbKJSVDufcHCkxxA5byPBZcrAiJa6ctE,663,36
AVZ4FNgAd17BXjRBRLLwAsMgnoL42bPFnLzPHvZe2vb9,663,180
CBHHTRa6YtuUbNA1v6b18cAXExtbBEDRFshJiEJYjWzC,663,36
7SemrpW1SnhndK2ceWaRQKeAbTY7LdBaA1ctUmFg6jmE,663,208
6kEtLATdCXttEJs9iXj8DfFsWYjQ6uUysN8KWxshJKLu,663,64
DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8,663,44
ciTyL6re3u5ZNHhEwHKj95QTBw7mGhfrVa4yVKyLnNn,663,212
5WgvknZoXna3Fm8qiAmi2D4sZg6u1iyCWNXWxhAc9p4B,663,192
8oDxJmtcfVyDsrwSwaUuTBDwDpm1utk5SXneGByFKn6u,663,84
4zYgFH4jYZovXJRCug3nwtH9MWGmmfjuXyqwLw6uMgSR,663,180
574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy,663,24
BV1yZcVM1E1zohx4sxVXU2f1ZeVFniGg2viXiiGLPeLr,663,8
Ca5e3b2AmrL72V437MEZMYTLnNUEXTr2P1TZcGQgJPyP,663,60
7DWfjmZtryurJtUrpyALuuGqby2tjPzMjZL6vL7ujRBk,663,44
7aL9cw8khXDftH1JcWrPEe5U1dvobEHmvQW1DEFL7dRL,663,44
2dza8h6n4PkVL5xpYtbVbYJ2PXqQzFFpb7YFP4jeG9fH,663,36
5rNErxSxMj3WysMx8bC8vHkbrt9QmwMeG9H6aTp71485,663,28
9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,663,28
EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL,663,3612
1znL3zFHi3znoaz6T6rnnEnRj8Ar3fohDq7ZNk37sUL,663,104
2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg,663,68
HawKru8biWFAvyjvqHagCjmjX1ycb8htoGeC8YYMyZc7,663,28
51cbXxXHtwQ5WCSVkmjBrUcbZQUJjCWxvXP4mmoJiJGA,663,40
SerGoB2ZUyi9A1uBFTRpGxxaaMtrFwbwBpRytHefSWZ,663,396
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,663,240
FxhKTay63tcYR8WuXwRvWJCmAV239fXizqRXNMMMqhjB,663,4
HJJH3tokNTy4FwEg2vABnbyUt3s51kyfL3pH26zTZqhp,663,20
8Gr59dE1LhRdKeN7EcAFAoKSk9XYVUVPPL7zWc8myrma,663,212
BiF9ZbQht1TgHwWEcrbMQFt37aLEPpNvXWAyd7SuqhpR,663,40
D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX,663,272
94HgFvsD8zm7UXJ5KJxN4zW5nsdhZWY2LFREjfaFEHwR,663,176
Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,663,3328
Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,663,72
F5q2LhC4246qJwKN8anB9UPCKQAtvpoEpxZ8uiw4fsgz,663,68
GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,663,3052
HYZbBUjBYX3b3UkkcxTS8jR5h19i28MbyL7SsB5HWNCc,663,72
narPxmKTwkUxvcXhueccHT8xbE8og2Vb7NrLBm8kcrh,663,72
8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5,663,32
FU8F2V8yCFhseHDc1CJ5Sj1e5AbGNh3MnSe4REYX7a3P,663,80
J9GZMuGa6LMDW6wMRerpkv2myqPnjNGSaRB5Z3KsNi3f,663,76
HSZfYvEn8VnrBsR5Ner7iWWbUcRvLsv1EMeLndnbhPgY,663,52
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,663,44
9Yr5Wnba6Tm9Hb4gBKZKTgy4qwFaxGCTW8AHMcQtaT7X,663,300
A5nvA7aUhcQWBeKFaf8WC7e5Ryzp4piuWc3hkvpLfgSs,663,36
BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G,663,16
Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,663,10708
AHCGTSrztg5PqxDN1pi59YQbJE4wMHyBrsZ9P6DrTui3,663,16
BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV,663,36
93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,663,224
BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM,663,280
2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C,663,188
Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86,663,228
7cvpkJPcvNX1DpkyYzP9vtKrLUr9xEjb8AxcBT56bnjS,663,52
F1TRgPXnrcBvs8tG6mrF4JbxuGBxS9Q6qN5Hvb9XBzUY,663,64
9oJWvtDMLLM5U5hQ8iZ5LjbZLtHHzys91hvQC6esmsrJ,663,44
31GGcXa8K47viSJMSk1thwPWbuF1vBY9tijL5wH8FoYM,663,192
4PeGtW7j4Fceg35WTXk7FLo4rE4pP8FHF2EytRezk9bY,663,16
EtfaPcTB9xt4QD4ixdmffU7SLYraKXnDM6YMxpgoaz1o,663,16
rRLKNqoVbxSfff2FWjXuEjEkHKMscbhYe6vAQfsBJuB,663,44
FG5w8e7nBXivh4N5zwMDyFrj5sMx11NUnd5wCmNfPZ6b,663,52
9PViHDmiezXQfeYDveJrcfkXCQVCcsfhpo32cjHUeZVj,663,32
4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ,663,100
D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX,663,60
Cj9UuXrk8AJZByDN4SMtACgQQWcFAFrKEygwtErxrxWT,663,48
fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,663,424
3RbsAuNknCTXuLyqmasnvYRpQg3MfWZ5N7WTi7ZGqdms,663,96
5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,663,2976
2XQgZciomz7MoPNUz5YsrPkPsGg43JHaY5EDgQi1S68E,663,40
6NmKxzGAdJ9ttewC8hwJEFaJdn4GScjpqimaL5BnbWgx,663,56
C7cGvcNECbMXWEL2moJ9xLHsWheEbwKi9ZUrNdAkBE2n,663,56
GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd,663,44
FZg9duNJfiSDCPnbphbcKrucFRiLNpjDsdZMAa8HjPtx,663,56
2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,663,20
722RdWmHC5TGXBjTejzNjbc8xEiduVDLqZvoUGz6Xzbp,663,3148
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,663,56
6FDEF7cnXHgSz2zLqaNYhCJa8sgcPmzUvKsPVACzk9uf,663,36
4vvaKfJyXfvyvk3Uq8CGMTWTs7ATw9mLgK4XbpVMe1vo,663,60
87aa82cCUqVUWza4WvGk4wNTRJ1aZzugUvch74r7gHQd,663,28
AptafqHRpGk3KCQrGtuPGuPvWMuPc4N15X7NN7VUsfbd,663,28
AeeZHtYLEVhW6YdCSsu5CDTVfarEprZzbm45NB94K6MT,663,40
HwdfNWCqP2vXRvaHqQhoVUM2uPndaY8DDJzzBxCoPNHU,663,44
8tYSjYcvK22bG4DQvcBzvbsHzCQB7JCuijwbQmkBGKys,663,48
N55CrumveNQrXFn9oL4xkFDB9K8q5PxwrYaAomrxemz,663,76
Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,663,104
FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ,663,4
HpszAuiaoGoZXfvuZds3gtVQ2ywV76eREHBGyyQovMhy,663,28
LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,663,24
4XmNA5e2NQ1Trf8SeNxtUVwujQqjJfuqX4aMgdUFSXNE,663,52
BoLHQL12jP96GP8pt5okyTDRh15k4N8AqXEcNG9ypnqK,663,68
4sSo8aDVcZpiVXHZoksDTFzXHNk9yJRRzjDuvza8wHBG,663,48
PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,663,1212
HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,663,44
Xrh9LuJJSNWfN686vGbj7kYT9gvrchufFo64KHNqxA8,663,20
9skzpyERtgt8MXN8rXbWvtbHgYARJxsKXKzce6QxDcA9,663,16
FXrzBb4KBTiQsVdSprYtKE4nZUvQWc7rgG5Z2BF9mUXd,663,40
8zgT2JAcjqE32L9xGt1CZqKzBvB8crb7PVYn2B26taid,663,32
5NiHw5LZn1FiL848XzbEBxuygbNvMJ7CsPvXNC8VmCLN,663,80
GG7Bfjnhih9LiR8t425is4hmtDsNCVTubKHn7EdiNRCB,663,164
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,663,204
85yWeD3e2iKHKse2zGcXTj6fcJ7gQ4NwYZDT3au9d7ai,663,52
Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,663,252
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,663,84
2ZS2DGFRDD7WWSzqkaPoqURVknoMdFVFWDdBRKNZuqct,663,48
7mcgHPHLfdoVn1JV9pQp6y8dbx2QF4n1STRCyG9wJ9rV,663,24
8Y7SLeBygba7einxtGCaCKaQQtUXBQrVtqQbmDGErvXU,663,28
HjFSnMZX3mUgEjtzrS322dFcMAtzYon3xkZbMzHe3KWs,663,28
9MYPYNS8MmwcrZLGndHFvw4eR9BYhdfJj6jBk2iHiE88,663,476
C6nkiUJdeebQqfwZsQ3fyaGhZLBZoVY8fHATV1wMdkwb,663,36
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,663,100
wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo,663,52
Ds8JW9zKEAbEnCftSYYVFMiiKPR14vDHY7zUfKyicAhD,663,172
GCqxq3qUCMRAyhDLsXKQtAPmHH4jyaKCf4ur9S9sLxwM,663,40
NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,663,188
RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,663,288
94nRfNEua2iKpbjxzozNczrGK94Z7zfq2AcG3T73HPEd,663,32
FEtkEYC16YG4ANgohvGUhobZMTSKmNKJc5h8QvpRazrA,663,12
4rXLQVw4iYJeuveo3nVHs2pUPcBjRjevyCwrWRT2qavv,663,52
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,663,120
7TtboPzuUFJg5gCjnPVJKmBRZhfEmoAnNWXdsX81N28T,663,272
3hXhY28qCTKSQpamv4RoukhRkAQRszRjV1DY2Lebebrf,663,60
9kTTMvxVjE5Doyr9QeFzrx7ccK3B6nmFQZtn61JFe4uD,663,32
AhyLPwqeE8zg7fyFjuufH8k7Kq4kNS2eARRq5EKNGRcT,663,48
C2kQjjHM1JTVSUxxsEAHwuKpKkWYgAiAb4JMfv1S628n,663,32
FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,663,6068
Gf4rQifKzAHznUdtbFumy1MTwGX5ApgwnkxUUvEaEzWC,663,32
3Kzdcmu6yWE4AEhFdxAoWncLijpwzNB95JThHRXzvf5k,663,8
GXbz6pX6TKWv3XhQYpjJt2hg9Jjo1wZ2r7coV7AeK42f,663,40
DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp,663,32
GqHhyk2qVfcd6epF3dft9kZVR32z4edtZyjkp2BvFXUt,663,40
2gDeeRa3mwPPtw1CMWPkEhRWo9v5izNBBfEXanr8uibX,663,216
9Mo3ap3jpuqQpLi75EsiXLWfTr1cbBhrJNumoq1wnVp6,663,44
6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,663,40
CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y,663,160
EnizqkyVhbnMiQLwECv3fXydJvkoFzMjrdVtdpFWxNQt,663,72
3MVdbyD3niYjAj1uskREY5UsxqNj4nvPHn8fCMahdM71,663,16
2VpzB3eUagT9pGGzv7PuieRmTDugdYRiM8ArrDWB6jex,663,64
6z4oJZhpJjcTTCX8QtiWCuWyEQo5n69J6KbbzvQJSNB1,663,52
GTvgGVZo78Gtx5CgoKRFNEiD3tLmEPXMHvVnZ3qXSsmx,663,28
7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,663,5352
Garx8JMpBAhJhLyci6KySLbqCFCHLuxUNqDXs96Xgw2b,663,28
4FdHhNNGYnSfH6NgghRxYonbs5ugS7FWuvyCmFe4Z99p,663,20
DaVvfMfKshGMtCTrDnsdiGj1FhdCVCJSTjRRwuZgZy5C,663,16
9oJDQSVw9z7Hb6NGQvoYbvqEGgdyzt5SzX73uKRCupVr,663,32
GtpcBib8a8AJAaryYict5s4igHCfvoCM9qVSXTK1scyx,663,28
uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3,663,312
34ACte2QHedEHKyqrTsU8zHPetS9DjAxRKtY1Mm8exji,663,60
4n2or6zoFFSJnzihG8NEHsqHQ7W39SVDs5gYeijc8u5d,663,32
9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,663,208
7QGeaLDAhDdrLHZxFb27xL6GMoVGZ5oJTk7ULpgici1M,663,48
3yrgchivxUEdz3qAAx3X7vfrFLerPMJsLTEMwJyqvy7h,663,24
Ayk5TSNbnjQn95BGnz4ugkcm1kAtEwGcK1jRYmqrYvKN,663,188
FgF45YaaF57X8MbcQz2zubreiN2ffovUmKFkdc4b8eKS,663,72
BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,663,52
6xz2hw8jSQ87Db97U7Z9QQfWUBNgw5Hih2Zbn5TWCiGC,663,128
8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo,663,220
FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q,663,212
forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q,663,412
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,663,188
8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN,663,248
A95EBv1isSrZteiN6pq7Z19y9Bvw2fjHRtPdn4QsprDW,663,88
siriXy5CcarNiz4XL8ssBQGiy2PwReVLny3Bcxq6Ymb,663,24
HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,663,932
6AJXcQ1HTNuwMdsSJC2cJ3RU4SY1P8PARS6iNfw9vk1V,663,28
9bxGPEvFjGHqpAHMkm97R5d8euFnpJ3ws83tMkTbcBUJ,663,224
6dPJKnvJK5Vyxwo7KRGYZexqc8deHfWxFPUitHQWki1o,663,32
HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,663,52
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,663,72
Cn6VUkPFnFjJTg7bWdX72mvX6W2rqg15sNSvRugVNmFd,663,72
AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF,663,432
DqRT482tSPAyo9LAyXnqT1wgPFVwFTVFrT5oH1Wv2gyx,663,64
7BTbVD8t98eYH3XV17Azui4cUMLyfvheoJ6w6VtWivfW,663,36
HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,663,2928
7VAxhRUMuGWf5sfE51pjjFmydcER3dfaXv3G6ia2Pr74,663,160
AopYZ35QJ3V2dxie66TB8SGcaKNoCyRnn5Jf37WS6KiS,663,56
3qmEGZpEUFYxXiLU5CZjSaUy2X28oV51qVLenKEutYDe,663,76
AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,663,988
2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw,663,208
43t4YbjyH2XCnifhBibxhzQEpcLrk7PFS9719DHMSFfA,663,204
CbcGAKWLadLFUddypS57Q4TTb7KDDvXjHYtaR7ZdVUCp,663,36
AaDBW2BYPC1cpCM6bYf5hN9MCNFz79fMHbK7VLXwrW5x,663,52
DWaYTNmFZLXGhYo51orrHNotqE3q3S6L2paQikYMrKrw,663,52
8QQn2KJcnMxZ3xHJQJMiyysyWx94mdNCBwoonT3YN9jQ,663,316
DTF5DM36Jc4vkVPJXbSm7wRLe6eeX1UWo72WQhxKJpR2,663,40
8Ua6QwcSJmYb3w4Mvxf67Fqw3gK88SrbWnxR3NZ9mjyn,663,32
Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX,663,44
CsqwHrSUAWsWpN5kUcjcv4Nsq5JtgFiDJTckaY1zuXPf,663,12
F526RZw4GpT36voyRJ4vcktq6x3ZYKJfCWGYoR8U4Q9N,663,92
MT6hqFKXQ5hPfp2KSsbXghT1ystDrPpwvrxVitRYYGW,663,28
RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT,663,36
G8iCkG5QXykEmCKxe7yrXyXJapBUFxTQsiBUeeHtYmFJ,663,36
mLyfgvyTAuEBVyAZcqyWKJ4SnM88Tqv2hFMy68y8hmY,663,384
451X5rboJpJtXK2gj4dLsXv8yCGfujqus2HsYjMkkSpE,663,52
7iKjbCABbngiEWbNtckZMNWf32VVeF88NhfUrWUz7GHv,663,28
5yRbBQY5ZKe7VcuuwCS8wVvMfcq41gNctbdhK781Joep,663,80
5A8wwE5c2ND3H4ECwgpcPV28Gu9N1YjkvHTY4a1dm1EN,663,48
4X8km6XmBSk5NK2LfiqrcwxzXYSh8KiVUjdZxe3bzWKL,663,68
9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,663,152
5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,663,3916
2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,663,484
3GAsD6Rxr3oKFYFvXRHaUAd45ZYSAaSy7kbaPnuYfnT2,663,28
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,663,204
AdE9b2Gd8q58Lve5veN8vvu9YdR8mer5nN1u2oW63Gxy,663,52
9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK,663,60
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,663,3380
mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,663,1560
6xct3c93fs7s8Dm5j3rVabTDZD7ahtwFDTzydpFTuiEn,663,52
DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,663,8568
6r9y5ekgj31rKSxLoJcqbT9iQS9JLwiYyqXR1iEWkN9q,663,108
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,663,916
CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN,663,72
STA5dMZHibCkLtWGXmEADpdkR8VRkGTJf1gTSMyJ1YU,663,356
AVTWxUavcCr1a6KAoGdCEjqTEPXFHMyXCYWeKgf7anAH,663,44
8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,663,184
equByCRR1MR6Cucpw11jBEzJsZ3fj77U5uEqVZuvjKX,663,56
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,663,44
7cJB452VqXe5pM9f6YKcTziWmoHE9Tg4jNWTCpohFiAH,663,128
CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,663,56
cZCvgqgrdX2LCScVku8CprMnAUZtSicBDJ8eiowfonn,663,156
hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj,663,28
iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR,663,4
TahoeMHorTATHYXCsKhG1jp5gVoSp6kKKibET7wEbcX,663,48
5gYoQH651psGZQMVoW6Suvwsz1GNhbQgN4NXYKqd6d4Q,663,28
DPPs7JQC9gbzUnRJTXUanmQDeMEonqsy4WrC7qPjDXsg,663,56
hN6om5PAp87yuy5UcVbwn5fXhWF3pEJcarFGXe4c6XQ,663,48
BDJiPdixR1QR3KZJgUCsE3UoNMYbWLLVbuVhb1biiRyg,663,32
DwGEK1ZSC5SM9e7Tkts5hLpkUffAsFUcqeLr2zifaXZi,663,12
3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35,663,60
5Regk6KStwEfFUMs5hLixNwBtC476Ww7ag5MxrimzbrA,663,32
F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8,663,36
ECd2JogmL8Qr4hox1zUNEn8aHFchE1tAh3JXM4UQBzzo,663,112
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,663,164
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,663,64
5p8qKVyKthA9DUb1rwQDzjcmTkaZdwN97J3LiaEywUjd,663,256
7XCbYkANgiqgCoevBmJMAwYqD4iuKzNEJjd2XtF5QExp,663,44
4UwqrkGpterTBEvREHWNcM2vvHvpqYvViPLVZo8673Xi,663,32
HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,663,44
EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,663,200
3EwpY1E6YgXEX9MogkM4Buy7nNjNs8TLhUDWYwcCixJb,663,32
BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,663,2848
Monw2QtDNSdUdsKqCvY7yKekGuHUPNmrQ4UUQAqJAjA,663,16
NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,663,80
2nZFRYFgX8A2YVCawmbjuL4zSE6LSt5o7ZEHupB5rZBQ,663,196
EXsJCamTqHJqRqNaB4ZAszGpFw6psMsk9HfjkrrWwJBc,663,108
H4qEuH77udFPZQnJnsK1g9bydLXCJoVPcXGkTcNh3eKF,663,40
ANTmwMfoBzEk31Rw8e11nLRvDgzWEVEMGUUy1v9fdRxV,663,12
92RWsU6jb7GfUs34G8xs7QLWda5MTs1ARDEh3LzkXiih,663,12
2Q3t4UqyZeVZQ5WURvuGVb73x8cwbu5M7jNbb1jEvGsB,663,24
mds4GEuiSgQRqveGyktWpETBFCb4AS2wDnhqwLHcT6Z,663,364
3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH,663,36
CqY9t377f7eEkWMfEwBRjGvQUQXVDrwvK39UEeXNUUm,663,48
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,663,280
6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,663,1796
6h9jyRgfpmgXNyaWpbDpbxbCoF56WEbzsruhMwDn2om4,663,52
Ee4qAkGpWJ76W8nwpqVH92upDrNhzpv6dihAFxwMHrjw,663,8
