volume24hChangePercent,logoURI,symbol,name,decimals,fdv,price,marketcap,price24hChangePercent,address,liquidity,ts,volume24hUSD,rank
,https://ipfs.io/ipfs/QmNRzFssfvscrG6KtzKD55hb8R8gFp658DovcYseRSVG9j,1CAT,Bitcoin Cats,6,12221.131198965335,1.2221131198965334e-05,12221.131198965335,114.29492512360557,2ZNJHiLXzsWBsjvjfoaZBr7PCDTrREPAc8LK4uULpump,10171.61934217625,1740405604,26484.914343003424,745
50.02236001624607,https://jprwutcw237zskmqfiyq72df2gx3o4r3imjdd2dx4ygfvyt524ua.arweave.net/S-NqTFbW_5kpkCoxD-hl0a-3cjtDEjHod-YMWuJ91yg,DPLN,DePlan,6,4690697.163981606,0.046907308353680774,4690697.163981606,-6.305610207019962,J2LWsSXx4r3pYbJ1fwuX5Nqo7PPxjcGPpUb2zHNadWKa,159274.98896641404,1740405604,2021.199352370139,744
,https://ipfs.io/ipfs/QmQjpGH1424B4tudUW7XnJwUrFUrWgGBriKMSzTSQcS9vd,pipe,pipe,6,4552.568466041169,4.552568466041169e-06,4552.568466041169,-11.449766750028266,FAstuzJx7WJKCWov2t2QPpVtz9boKGAuDSoMEdVPpump,4552.695640574109,1740405604,9937.913722315756,743
-25.254971302501534,https://ipfs.io/ipfs/QmSfmSFmJA6WnrWU3iyr7RCjo41BD7tV4vcHxPK5ZeA4sk,DOG.ZIP,Compressed dog,6,14341.543328864052,1.4532801027273274e-05,14341.543328864052,-8.407025658676595,DariUNjYueuCpof33rygxuXkYsWXpiZFFY3rXUGGpump,14683.399119318468,1740405604,4388.510176758124,742
-39.599905653821246,https://ipfs.io/ipfs/QmYcXuuVzNdXpb6sUUPqAnYnZnpjX9KVD9XFWQBMi93X8C,KINGTRENCH,KINGTRENCH,6,32584.096325535822,3.258409632553582e-05,32584.096325535822,138.2517246688761,8Uxe55jrPAeDhzWt5PpwSekPohH2pvB5gVp17LLApump,18700.22776733269,1740405604,11345.258606502219,741
152.09843712902907,https://ipfs.io/ipfs/QmQSWpbfiZvoX1RtSvSSgZGoHrizN3YKh3oKMJFRZFVcpA,300BAUD,300BAUD,6,369442.0809712082,0.0003698052567040469,369442.0809712082,1.3791054893469696,7Yg9Lzgsvjy49mf3LdGyfmn2tT2rGBDUc77267SUpump,103877.90021590568,1740405604,120189.67003670504,740
-26.308088180968355,https://gateway.irys.xyz/k0bpijPemRrR_qqp1KKNNizj1Lpx4ZQrR519GnVOzZs,DeepSeek,DeepSeek AI,2,39026.23259804264,9.28104720398826e-13,39026.23259804264,-7.936492727813635,6YCfzgGz64rmtrJ3KbbSBvAFYNgF9oVCYa6pEvq9qTLV,15473.47508307509,1740405604,3851.3891056116363,739
46.441131639716815,https://ipfs.io/ipfs/QmfRx5v36NqULpboaDYuQHQNpoqt781AzUdp72LnnHn4H8,AI23T,23 Turtles,6,2481121.972976338,0.0024811349171007372,2481121.972976338,9.232466008906178,G63cwb95F2Bq34jFwwyUpYqLb5YCMF9XgJ4gJVJTpump,173320.46677775774,1740405604,36334.56472166348,738
,https://ipfs.io/ipfs/QmSD9nK5KPARyGV4w7DJ1AdxbkTjP986VYh9KH9k9bUAoo,Bebe,BEBE,6,4820.023814285148,4.820024245218447e-06,4820.023814285148,3.907087268089293,HbZ687BDi4yT4WdAYKXeurWmAejEKaA6y8qByPckpump,4812.927508868836,1740405604,60503.34098978268,737
-37.646528028816086,,MARS,Mars (Wormhole),8,87506.80228939674,5.3011075580518965e-06,87900.31067660704,2.6650924333814174,3CnqgfQmiCyjMgaDfJpBDi9mjsE11vFnTfniM8BTMBzK,26817.994674051522,1740405604,18891.455542568998,736
478826929470810400000,https://pump.mypinata.cloud/ipfs/QmbcSM8MPqp59KJTsPwLsKtZdupr8mANoqBW6jFAT47vw3,DOOMER,Doomer,6,13216.936041926248,1.3230303490450424e-05,13216.936041926248,161.5850019840748,2xHkesAQteG9yz48SDaVAtKdFU6Bvdo9sXS3uQCbpump,10688.601199068995,1740405604,10292.22399903907,735
-63.216048349236175,https://ipfs.io/ipfs/QmT9fQJZo6bRqwsRtY5dLG85vHEJxGU5cNq5LanW9ALfs2, Genuis 1,KANYES CHINA TIKTOK ACCOUNT,6,39312.63029394311,3.9346737945828704e-05,39312.63029394311,-5.783849162405835,DfQjh6yRfEewAF3N4QeUzFSfSPbLVjEdChVArYjCpump,23609.115742850496,1740405604,28199.271347370413,734
209.25769078188154,https://ipfs.io/ipfs/Qmche4ZnJkXyr6f3pz5NVymJNtd6D2UWvq8WdwiNepAHAN,KIMBA,The White Lion,6,21936912.60576729,1.0508468752562394e-05,21936912.60576729,4.709154584814378,2CeYw1T512SaTrmfrCTRXyDLovtHDTASM7LMU7N8grZv,400930.7007573276,1740405604,28060.794397784564,733
123.26779881047105,https://bafkreifhqihaiwyo4g2aogdu4qyfqftkxy3aq4xxbhoxdkbkufrobsnjwm.ipfs.nftstorage.link,SBF,SBF,6,307424.7290181404,0.0030748677532453006,307424.7290181404,1.7524204024623025,FkbWN4dcFQym2PgCELfThghQqLuA2e2jThMJyhZjfG4M,71102.38536334346,1740405604,12112.067372538024,732
541.4219686895854,https://ipfs.io/ipfs/Qmez3Rj6oM5TWBNGnzWuiJB9N5midTxhh6geLn271JLkaT,Banana,Banana for Scale,6,150345.12193045954,0.00015037681631551816,150345.12193045954,-0.5594827772212337,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,87484.71464847207,1740405604,24809.829612921465,731
5396929549180827000,https://img.fotofolio.xyz/?w=30&h=30&url=https%3A%2F%2Fcf-ipfs.com%2Fipfs%2FQmdhoRBxCTioyqaSnFwEBxYEwcCZqCVoRyCupSLjfUNZcF,TM,Toby Motre,6,6254.307045233061,6.254307110711248e-06,6254.307045233061,15.851188221169421,7FBC5fGCJLeSVhwBUx1amJLQMqRJJwmjg44qpDzzCWVB,6092.709706144305,1740405604,76623.98163951805,730
554.6176281805758,https://cdn.dexscreener.com/cms/images/sEXM7jeHLpVRdpir,GUANO,GUANO,9,122077.5331958142,0.00014198585722332874,122077.5331958142,6.870467598257677,APmLv2VarkC5yEjjutYkeK3byr9L2KwCgrVMWHWsgaG7,58018.59233549116,1740405604,6793.540183169135,729
498.5625431379184,https://pump.mypinata.cloud/ipfs/QmercqRoANCQHNzFK9W9PdEeV8kwX9dru7WXn1e8MB1Uzn,JHOLOW,1MDB investment fund,6,3178819.2842533994,0.0031788514559308125,3178819.2842533994,-0.47185717651175724,8iokxpQzJ5RqqCCV7xrRtHTywQwd6AkSV1pdPutUMCpZ,189369.02542711704,1740405604,65830.3657813999,728
109.18004689333594,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M/logo.svg,OXY,Oxygen Protocol,6,383521429.67590094,0.038352144819860906,383521429.67590094,-7.4736555454439255,z3dn17yLaGMKffVogeFHQ9zWVcXgqgf3PQnDsNs2g6M,65594.14124670555,1740405604,9979.70713433961,727
,https://ipfs.io/ipfs/QmVEdSYs1rhesfsqvafWzT8TUaWxRRe9TXS93fbLRhReDR,BCAТ,Вluе Cаt,6,9908.551820431841,9.908551820431842e-06,9908.551820431841,59.038284696538476,4BhQ29h3iUAH7w2mAQS9qyXLpK2BsPvvrXjLFs16pump,7365.200290925102,1740405604,6136.410035940064,726
-90.73355336154133,https://ipfs.io/ipfs/QmPuiycuP26JWFZFZDpEs5fyPQD9thoZKwDDa2q1SA6oG4,PEAP,PEPE Ascension,6,39708488.935881175,0.004963561116985147,39708488.935881175,-5.515454672500672,FvuPAVPKamRnHM6q589XmT7981oXm7PAgrz2uy5Q4qCT,38217341.068220936,1740405604,23595.258631427394,725
86.39027443063965,https://ipfs.io/ipfs/QmRaAwXGbvAaxb2C3nUvZn4S2nbF4keTpdqU8zBsiG2oeV,Bhad,B.H.A.D ,6,686355.9949872858,0.0006864719877582078,686355.9949872858,-1.2118630163046715,57Wdx3uikKcAt2w8F9GMwgGeEvkaU6pXacYScW1hpump,140468.94301764225,1740405604,79000.96664609553,724
353.63954896326584,https://nftstorage.link/ipfs/bafkreiaiur5gb27cqosb6xicdngxw3je2crbjup4qpwarg4hpp27ff6xoy,POGAI,Proof of Great AI,5,1300111.9534441563,6.42412401318437e-06,1300111.9534441563,-6.026130389193196,2miHpQbYLPvXxC2V234jrrrtnJdejd5xW883a5ToNW3g,2262368.483373299,1740405604,219763.75650239503,723
-50.94083941296779,https://ipfs.io/ipfs/QmSV9gxMHP1YAvMDS6nXni4tpz8RNMdzcgt6byxcVq5Q4R,BABYFWOG ,Baby Fwog ,6,1552936.1003693515,0.0015552153205607197,1552936.1003693515,-8.184299040081388,3Bbj7eZTuMd2FrfeZ2degzckxhgB5b63crGoHLtrpump,158563.92600265806,1740405604,12852.468071926956,722
56.4211640918132,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BiDB55p4G3n1fGhwKFpxsokBMqgctL4qnZpDH1bVQxMD/logo.png,DIO,Decimated,9,6691911.320401797,0.006691918738892245,6691911.320401797,0.10072922945747695,BiDB55p4G3n1fGhwKFpxsokBMqgctL4qnZpDH1bVQxMD,130572.64174773196,1740405604,5114.450403677149,721
8620.571928008034,https://ipfs.io/ipfs/QmYwNRbCSX1rspkAAufiZxT9avNpqktAq4jzY8t7rXYdeP,PAT,Federal Solana Reserve,6,5224.3128194900555,5.224312819490055e-06,5224.3128194900555,-6.901694878253657,2rgMqLA5puzt2QZq6fwG4JfTdAXEgqcvqw3aTaaaeVqY,5192.010889937887,1740405604,12346.521558727203,720
,https://ipfs.io/ipfs/QmVduo4Xjrv3dwiA6iC7VSXauzHr2dzhSrDxNsPCW2uajD,Ponzicycle,Ponzi Supercycle (real),6,5084.386650455606,5.084720878857682e-06,5084.386650455606,7.604518527140063,DhW2JnLg6Q7bSiy1b1LG2BJfbXjZCHcDRTJVEpZypump,5061.762054910459,1740405604,49057.35612671044,719
23.43466911518651,https://ipfs.io/ipfs/QmXPbVpdytLBnQHy5vTJPaetnvvGMDZpBRcWB3XVCnbiBK,BANKER,BANKER - A MAX AGENT,6,334148.11662653275,0.0003341496952680256,334148.11662653275,0.28530669159658867,oraiBbhuMd7MeVxyBjtnK8sggprf2NpHkeJaeHzpBFK,100752.64234016862,1740405604,23609.14241099816,718
-50.18523811952568,https://ipfs.io/ipfs/Qmb49ZkHJoLLPuXETi9QjNFLTR75xWHMb38dsRQUS8ytz9,Robin,Robin,6,21407.069013303993,2.1407069013303993e-05,21407.069013303993,15.74155139654318,EbUarVixUxYPLsaY5naDBSk2HMRRjGyQ7fC4Jm7Gpump,14406.42818719576,1740405604,12920.200519390668,717
,https://ipfs.io/ipfs/Qmap96juCmHiw5UcrXWsvAnBU22kKaMiJPx3VG9XPtqexv,THUGQUOTE,young thug quotes,6,8155.629268343365,8.155629268382887e-06,8155.629268343365,68.35405179808735,Ae4weV4U14qDVXkxXhV6TmZ7DmCjWAx46c8JTZ3qpump,7563.5288562191145,1740405604,5949.7580649809615,716
2.5074240660429723,https://ipfs.io/ipfs/QmReyTRTBjBWRLtkmmKAeiDMSXiKrByoWKTUEK5H1SVX4B,HAMI,HAMI,9,1067302.359527359,0.001067634145685453,1067302.359527359,-1.00109830418884,4sp2EUDrQf46rZun6sYAWzjrXwUpx2T3njuoKmV766RJ,176382.44591450252,1740405604,8354.201539284071,715
,https://ipfs.io/ipfs/QmNfHqvzAh3fzQ53Ez1vaY2hjdxft9zy1LPSsNcGpzs2aJ,gh0st,GHOST TERMINAL,6,19062.25508702346,1.9062255087023476e-05,19062.25508702346,285.9397713568815,GHEcyBckxRGSr85ZPTyziMPBmjcqydAUv938jT76pump,13773.509362461129,1740405604,15197.909380889849,714
9.06774077668011,https://raw.githubusercontent.com/SherazManzoor/slptokenimage/refs/heads/main/logo.jpg,XRG,Paragon,6,593766.4491931305,1.187532898386261e-06,593766.4491931305,-6.690493809193883,mntA7d7YVAWQJnfe8SYJ4mSwTWLbqK8CBYnJpHtUNwD,41870.71939332299,1740405604,102694.52896405308,713
31065.08383699522,https://ipfs.io/ipfs/QmRjPCDhvERj7t2qvMZLwTD7MvKMEUSDGGULN8tWFAtnxr,JAILSUN,JAIL JUSTIN SUN,6,4374.981285650655,4.376263977768235e-06,4374.981285650655,17.40180171134504,AGjRczm2vf1nMwEWbBCwXAaEZyNfHiyF6rAPJsNcpump,6703.290902297562,1740405604,20242.83890389554,712
440.4635554481407,https://cdn.onyx.21.co/images/tokens/21BTC.png,21BTC,21.co Wrapped Bitcoin,8,1199111.7164442353,95123.03977894368,1199111.7164442353,-0.03147670192592392,21BTCo9hWHjGYYUQQLqjLgDBxjcn8vDt4Zic7TB3UbNE,1454817.4220697363,1740405604,152615.06378134986,711
117.34363306248396,https://www.lamas.co/resource/lmf_token.png,LMF,Lamas Finance,9,84083.06160386372,0.011409610064745463,84083.06160386372,-2.895998236690253,LMFzmYL6y1FX8HsEmZ6yNKNzercBmtmpg2ZoLwuUboU,27421.40925434763,1740405604,1307.0580697638275,710
-0.3012661175288835,https://ipfs.io/ipfs/QmckAZaY2BQvF6pfashKoFLnsWjwAx3HhaJ5k4bWbrizDH,kolscan,kolscan,6,143770.0792731257,0.0001438240589840989,143770.0792731257,1.6556209127406647,6jTQCFZR8JwvvenVGa3RzGM3a5YEagk9kQXDpHHdpump,49795.87527421046,1740405604,5547.734606011723,709
204.344931416937,https://gateway.pinata.cloud/ipfs/QmNUFmYJG7dSKJW7TffjJgSd8kpXyzuxDy8WLhFxvttNMK,URKO,URKOCOIN,9,133907.0226120826,0.00013390952188421332,133907.0226120826,-1.6192028672365366,AXGmqhcKcPC4bC7vNpxGtu5oEwoEEnyeQUdw9YwYWF1q,158183.28896972426,1740405604,8562.267626311317,708
-68.22303246870254,https://pump.mypinata.cloud/ipfs/QmWZg5FhdwXa7uHZeNZgeXLoQ7RBuEeHbAtRyGhpSPJoVP,VAT,Vatican Coin,6,22703.33678844307,2.2733379338987895e-05,22703.33678844307,-5.429892823378072,58cx3cN6UiBPB6kiXXcSaLZGE3Eu9XUJpiZ2XH8SBKtS,17167.97361503801,1740405604,8995.802884123681,707
-82.82810060196944,https://rapid.coin98.com/Currency/saros.png,SAROS,Saros,6,28103773.3197224,0.013225321807232937,28103773.3197224,-5.70285785118171,SarosY6Vscao718M4A778z4CGtvcwcGef5M9MEH1LGL,293284.8460102538,1740405604,8735.523595518385,706
274.46002933277794,https://ipfs.io/ipfs/QmaEfNSGX7NpXy5DMmnYxqQByErPmVgjL2MGFshzL9eA8N,KWAII,Kolwaii,6,3103804.2509573665,0.0031038198591870616,3103804.2509573665,-3.4047500746165533,6uVJY332tiYwo58g3B8p9FJRGmGZ2fUuXR8cpiaDpump,257478.4833227554,1740405604,28669.91466776861,705
-35.19632698906947,https://pump.mypinata.cloud/ipfs/Qmbp5LjTpsC1RHnWhf1mLfVSCezQAFGkt4ZDttz4urY2y8,wiflove,wiflove,6,53365.59006362726,5.3408591824389884e-05,53365.59006362726,25.128323005777425,6t6YpXKmUTFa3or6AmoQ7hVLqeGDK9LN3fanznyqD7HX,33818.46309111017,1740405604,9002.849167759301,704
11.86633113144888,https://ipfs.io/ipfs/QmZBib4Af7Wq97vokkti3SRsxWoeyENrnbgb5KRzYMMD5Q,TIRED,Tired Dad,6,443274.6315254671,0.0004433511203441811,443274.6315254671,12.293234381113013,5ZMUboLJUeneKouqrqu4jeLE68vX68ehE5qprV3Upump,87256.89740185325,1740405604,10552.203249933815,703
40.2969659289834,https://fragmetric-assets.s3.ap-northeast-2.amazonaws.com/wfragjto.png,wfragJTO,Wrapped Fragmetric Restaked JTO,9,557308.2293736922,2.672787781683419,556081.2361613789,-3.9137911181244394,WFRGJnQt5pK8Dv4cDAbrSsgPcmboysrmX3RYhmRRyTR,834389.0481894522,1740405604,116949.4566159031,702
-61.34679450147591,https://raw.githubusercontent.com/sol-farm/token-logos/main/tulip.png,TULIP,Tulip,6,1479394.2144548118,0.14794001874228532,1479394.2144548118,-8.297696786579367,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,17428.472014429615,1740405604,2211.2604587051646,701
-56.2569520991039,https://ipfs.io/ipfs/Qma7xqMcfPkH8CSge8PFrZPP9PUZq3AoApCZY62TM5uNDv,ELONKHAN,Elon Khan ,6,53330.213080372305,5.333192290003034e-05,53330.213080372305,-0.04847008601699775,8mmyboSNWsnCcaJPT8HM6a5m4PosNJqV9zLFswHhpump,23941.715268398853,1740405605,20872.099184862636,700
-32.57018001586219,https://pump.mypinata.cloud/ipfs/QmYjnAgqAY4MTWdaBJTUHorQB7LABcsnEmu49AhKTzZBkp,gil,kith gil,6,832749.7828888391,0.000832901816922767,832749.7828888391,-5.699489039559724,CyUgNnKPQLqFcheyGV8wmypnJqojA7NzsdJjTS4nUT2j,182849.2477837825,1740405605,11498.72685768572,699
,https://ipfs.io/ipfs/QmSzoNmeKKfraQgiWsQe6Z46RRBBAPMzmqRYFf3rzoTKwd,MASA,Make America Stake Again,6,5321.298931466183,5.321377924662068e-06,5321.298931466183,1.687836533309362,FATQ2EmWmeTpUcCUFPQfS9AyR2cEdhseehWoKjnBpump,5278.166168547262,1740405605,99961.42873073564,698
1317.6203755037243,https://ipfs.io/ipfs/QmWRXM1e6B4BEXBgZVvmXrVT7V7hieKid1kfVWRHaWeJbv,Unknown,Unknown,6,18280.308688826866,1.8283969389615598e-05,18280.308688826866,148.82889572517453,6wCrmbStU3fbFvY64UsPKhABdkJLFzcBYgEoWpABpump,14353.797835744725,1740405605,26967.006007208307,697
7.562512008846377,https://ipfs.io/ipfs/QmeqkZS2HwhX7K2YZhXj8WnpSXGmt63ayrTKsdabDVJCG4,COKE,Coke on Sol,6,24292.31903726565,2.4440505288571817e-05,24292.31903726565,-0.7275519502406843,2DJAyCbx9HkHiPsyJdZmgio9Pu9p1w6jujXDo5h4pump,22332.94732431804,1740405605,6062.3244822466,696
-14.612929538222453,https://bafybeiaec5gkduwzlsgcijppryzw6ewhu5sczghbx2c6dy7dl3upbq34uu.ipfs.nftstorage.link,AC,Azadi Coin,9,514080462.7317576,14.688200478419414,514080462.7317576,-8.266147683698742,CCEDUV4wfDUog2Lb4o1vA9Wpzz4WXn7fqf5zsW46XuS9,72778.58693923068,1740405605,66013.454904999,695
-31.91215543852712,https://arweave.net/G8AqDuLaWPIscpPkCxFa21dKV5ebLXilia2J92wmdZI,EFFECT,Effect AI,6,5120852.957821971,0.009847794156370802,5120852.957821971,-1.6516135583571927,EFFECT1A1R3Dz8Hg4q5SXKjkiPc6KDRUWQ7Czjvy4H7E,174533.14355229257,1740405605,2852.6466005172288,694
279.4494314666826,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW/logo.png,SLIM,Solanium,6,5371814.193262832,0.053720542981332664,5371814.227106773,-6.706355425424419,xxxxa1sKNGwFtw2kFn8XauW9xq8hBZ5kVtcSesTT9fW,1708170.8589597375,1740405605,22056.335668094773,693
265.45870589810795,https://ipfs.io/ipfs/QmSUmgh3PWE3KiBaXFwVkdhKa8uBSHpH3XqEc7d352hMRe,GROK3,The World’s Smartest AI,6,12908.924692539205,1.2913247228665955e-05,12908.924692539205,24.683790946964535,tNnFjFQcWeUQZSBjjoWS8ZpdVcDF6wn4EVp1Y6Zpump,13406.76963292135,1740405605,12908.181231387876,692
-100,https://cf-ipfs.com/ipfs/QmeRB7toqoKDdQKwSGrb6hTuh6WTirv5vcCn1DeffMySEx,Gandalf,Gandalf Cat,6,16465.23499068321,1.6465235012402634e-05,16465.23499068321,159.73383293635388,A2DmsLr4qd1C3VALgZWBmLCJYjEnEw7TrvNWzyKdHGQJ,12432.43862982989,1740405605,17261.474235636357,691
1813.645663173116,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh/logo.png,COPE,COPE,6,419857.01060975547,0.008424813385577207,419857.01060975547,-5.125768072855759,8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh,46083.53360293427,1740405605,1652.7816339773044,690
43.02633192324301,https://pump.mypinata.cloud/ipfs/QmS8pvs4i2ZbHHnXQFzmGxJYHnc5KzH7fbaJCzwsXRDmQc,autism,autism,6,559552.6202054434,0.0005896266372286825,559552.6202054434,-5.434373853769676,BkVeSP2GsXV3AYoRJBSZTpFE8sXmcuGnRQcFgoWspump,182509.78897600857,1740405605,6693.661163778759,689
-7.919236752845584,https://gateway.irys.xyz/tySDiUdQRpxJ7Sji8073asmJlSI4HrroJbCwKtOKtXk,KEKIUS,Kekius Maximus,9,130732.34505397754,0.00013081251011176994,130732.34505397754,-8.114523731733737,CAxoUYhQ4B1kqcsgir8LLLfKPQYbUDP65qA9tE9VMCWq,63287.127906852635,1740405605,1864.8405055643507,688
27.364897705041376,https://bafkreidobd4eiplmvff42dnutldmwmjihkgbti6rpzuxz6p3c425e6qx6q.ipfs.nftstorage.link,PESHI,PESHI,6,204923.89285189452,4.900414478700226e-07,204923.89285189452,-5.095141555149623,5LwseQRo8fsz4S3y7jbqqe5C7tZTz5PwhXNCHj13jLBi,66718.01667041417,1740405605,16698.574817559216,687
3358.599441843445,https://ipfs.io/ipfs/QmWNwqunBMB9oTQTijtdJvxGxmg1E6nGbN6xPURA5FJoH6,Gwenchana,DingDingDingDingDing,6,18347.77477763352,1.8370876633560494e-05,18347.77477763352,107.21057071473281,AzYDuSrNgV39ihhEv7TJgve1hDqTCnnhTCHe5Csxpump,14958.56167239412,1740405605,12891.856108426316,686
,https://ipfs.io/ipfs/Qmb78Ae9YC6pDNyCoug9fLf4R43eK34eSMkK9W6kKHT4y2,stuffy,lil stuffy,6,9167.707389459216,9.167707390419028e-06,9167.707389459216,84.13004941448352,E25q8VupoVUQwBv9dft1gVhkJJ4CnUfgkdebouRHJhJe,8483.13007425663,1740405605,14591.904446964547,685
-60.53700064299095,https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh%2Flogo.png,tBTC,tBTC v2,8,6495053.685008909,95262.85097416984,6495053.685008909,-0.19647147937665868,6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,178435.29574616396,1740405605,32363.32604243448,684
,https://ipfs.io/ipfs/QmVweQf72hJdTAkAg9AQyXK4QZRkc9r7BrRV6kMK5WEFzZ,™,trench made ,6,5030.771098840214,5.030771099343306e-06,5030.771098840214,3.165626317240441,GitYqbEKPuEig73tGxWGXHMU2ob9gbUWLBeDvTYGJaNq,5031.830253860452,1740405605,98639.28676195879,683
,https://ipfs.io/ipfs/QmShVtz4nU8YwBLiZea4UQiwW7ebTK98htSr7K1a7CRm4u,IM-2 ,IM-2 ,6,4461.482193168064,4.4614821931680645e-06,4461.482193168064,-0.9048773918923574,DKkksA8tsWk8ZnZoaWshjfJy8JpyWGtvqWSN5BkDpump,4462.838298502663,1740405605,8291.807080509214,682
,https://i.ibb.co/zY6jcdm/phonto.png,Đ.O.G.E.,Đ.O.G.E.,6,2587685.946958465,0.0007978804720518208,2587685.946958465,-0.4581976428345786,EWmBw6kfENwirUQc2jnxgqyA8zziZ9jjk3qRg7dYpcW7,1874871.518493853,1740405605,518829.1540315801,681
-57.28400193989038,https://ipfs.io/ipfs/QmUu1g15acZm6m2ifGs3KsgHFe7cjjBvWX7J5d5kcfcoGF,CHLOE,SIDE EYEING CHLOE,6,50152.11552076552,5.01838979559547e-05,50152.11552076552,-2.3238297649479156,7DdHyxLZQuudndfrX3ZDDqgK6zPFbm17wGwKJqgjpump,39053.497013886015,1740405605,62151.80316379991,680
,https://pump.mypinata.cloud/ipfs/QmPmWBUvr1WMQKuAcaDRa8x2sWffnTaheaPRRYXeuiy3no,OGBTC,OG BITCOIN LOGO,6,5013.0375730771475,5.013037577549479e-06,5013.0375730771475,12.806532444844592,8cNsYx4pmCmb1AG61PyHJg7BFprbhPDtcDLt2KF5pump,4717.8978241847435,1740405605,20392.042995434625,679
,https://ipfs.io/ipfs/QmZNW4Y3FiMfCzRWgAZ96bLn1df3RkMiZGFjrudGdafwUz,POOSOL,pooSOL,6,4501.33157150594,4.501331571505939e-06,4501.33157150594,-2.466355676856863,5MG5pDdR8G598VVzpFQ45bkjrCv1WMXHE2JHaYfqpump,4503.471506083741,1740405605,8211.701642033247,678
166.56204752662484,https://ipfs.io/ipfs/QmPaJwQc7M9Mvs2LBBMWDvetbn6fxWKxKtJbPRH1xeVJC1,OPAIUM,opaium,6,727553.8923097763,0.0007276133572006435,727553.8923097763,-6.230022770827271,4HuSTfcJruukNbhrF9sc5iKrMeGxNBs6XpQ1L2hUpump,209679.5959534743,1740405605,24113.945110550616,677
499.56836683422046,https://ipfs.io/ipfs/QmZWGvmxDGby8Zqe36CTaDwwe3JDGvXSorHypaiKghNXoX,Murooood,Believe in something,6,41141.543415893255,4.118430052627345e-05,41141.543415893255,-6.558970984365459,ArV5uzYTkc54UPw2BzF4aFveQGad1aMKS1oRr7ikpump,25852.550933640046,1740405605,13062.925879860893,676
32.68521646013557,https://ipfs.io/ipfs/QmUNDJbNQLDiwecHPGBLC1QdVv8sAahdvZLs6we7ibznTK,Pochita,Pochita,6,449991.2220435082,0.0004500133767519508,449991.2220435082,-9.050705650931466,E6AujzX54E1ZoPDFP2CyG3HHUVKygEkp6DRqig61pump,217889.26440568714,1740405605,16031.871370621324,675
78855127480154830,https://ipfs.io/ipfs/QmaP8Ha4kac7mcANm3wrBW8C1FmKEqnXUx3HqAuJgzXod4,conquer,the world is yours,6,1859446.6511667033,0.0018601799210802856,1859446.6511667033,811.4181158428795,DixJWUzbRoWZ88hRda6n9gm3rzYRXSHwFkUucNbrpump,167894.22748637304,1740405605,814337.1493917899,674
-41.26442209892202,https://cdn.dexscreener.com/cms/images/OjOcXfq5hfsOnMXY,MensMental,Men’s Mental Health,9,10605.35850496449,,10605.35850496449,,6sdmv62CU1dGyKY9C7jTCDEYQyNoJHioFfdRx7utmoon,9193.654963878691,1740405605,9342.751533312,673
118.34026423032515,https://ipfs.io/ipfs/QmSCQS86FjhhSDNLrDCLYhiMCaGMeJvgeVchgaSxv9zia3,AFITR,A Fork in the Road,6,322550.9520545737,0.00032493701144465075,322550.9520545737,7.358731728414792,83Ur4XYc5QyRNBshoW2Yu9cCLyNDV9s5krBu11JWDxxq,94478.87159167246,1740405605,101946.22869143914,672
,https://ipfs.io/ipfs/QmTLDi9mUnEPexcePsL2MxsqUH9qjcoRFf9zJCpVopDvWG,PAAL AI,PAAL AI,6,41966.60544152412,4.1966614081709884e-05,41966.60544152412,72.72905044330408,FyPe59NstUjoPQi4JcyHX4MKA8nhmEiTfYVoir9Cpump,20737.736801152463,1740405605,23743.379268169923,671
,https://ipfs.io/ipfs/QmYFVtyDvrAMFBmGhoq2Rnai459ngnQPuw7kWjoRphXsxs,e-CNY,China New Crypto Token,6,5657.224690501966,5.6618374020102945e-06,5657.224690501966,25.25157705009962,4FSJSr68Txbjd4v7EvzRnbyxuK8euV88PvaGC3N2pump,5585.2989895542905,1740405605,33163.10602590429,670
182.1150364458689,https://ipfs.io/ipfs/QmPPUmqmvPG8p3T1psWyFep6vdr6BCWVcN6BTwz3Zwgk6p,HSM,Heart Sparkle Mermaid,6,137610.4887839619,0.00013766187669569772,137610.4887839619,17.839305370400957,Gv8mfuosgCKCj9tPs9VWS1GzETemr69Lnr2jwjbWpump,87070.41830149981,1740405605,97247.90241265862,669
